created_at,text,emotion
2022-05-20T05:42:42.000Z,Love Of My Life y terminamo 🥹🫶🏼,joy
2022-05-20T05:42:42.000Z,keep driviiiiiing,joy
2022-05-20T05:42:42.000Z,Boyfrieeeends,joy
2022-05-20T05:42:43.000Z,Harry’s House in a nutshell,fear
2022-05-20T05:42:43.000Z,"Truly this album is one of the best I've ever heard, congratulations you did an excellent job as always👏🏼",surpise
2022-05-20T05:42:43.000Z,credits to whoever created these!!,surpise
2022-05-20T05:42:43.000Z,1 LOML SJHDYDHDJDHJR 2 Keep Driving 3 LNT 4 MFASR even though i cant choose but whatevaaaa,sadness
2022-05-20T05:42:43.000Z,Please react HEART and SHARE these links. Thank you po! Download the Kumu Golden SHOWTIME Friday CHIElax Late Night Talking Marcus Smart Piggly Wiggly Trevor Story Flume SEIZED Herro,sadness
2022-05-20T05:42:44.000Z,"I hope in every universe, I have the pleasure to be a fan and listen to him as I do right now 🤎.",fear
2022-05-20T05:42:44.000Z,app premium murah🥰 netflix 20k spotify 15k Youtube 5k viu 6bln 10k Viu we tv 15k 1th canva 15k 1th disney hotstar 20k/bln vidio vsco x scribd appmus grammarly amazone prime hbo get contact SEA Games   Safa Garam Istora NaCl Saya 29 Hybe everton JAEMIN bighit,fear
2022-05-20T05:42:44.000Z,"Satellite, Keep Driving, Late Night Talking, Grapejuice",sadness
2022-05-20T05:42:44.000Z,love of my life satellite matilda little freak,joy
2022-05-20T05:42:44.000Z,me rn,joy
2022-05-20T05:42:45.000Z,Matilda made me 🤮 (from crying too much),sadness
2022-05-20T05:42:45.000Z,Little Freak,joy
2022-05-20T05:42:45.000Z,explain.,joy
2022-05-20T05:42:47.000Z,you hide the body 😱😱😱😱😱😱🫥🫥🫥🫥 all that yoga gave you 🤪🤪🤪🤪😮‍💨😮‍💨😮‍💨😁😁😁,anger
2022-05-20T05:42:48.000Z,nope! have a good night sir,joy
2022-05-20T05:42:47.000Z,Good night to everyone listening to Harry’s House and everyone listening to Harry’s House ONLY,fear
2022-05-20T05:42:47.000Z,is out now!,joy
2022-05-20T05:42:48.000Z,Matilda Little Freak Late Night Talking,sadness
2022-05-20T05:42:48.000Z,"matilda, Daydreaming, love of my life y satellite",joy
2022-05-20T05:42:49.000Z,me duele el WERE,joy
2022-05-20T05:42:49.000Z,"keep driving, little freak, late night talking, daylight",sadness
2022-05-20T05:42:50.000Z,mi top 5 (sin orden) tras la segunda vez que lo escucho: - little freak - music for a sushi restaurant - matilda - keep driving - love of my life,fear
2022-05-20T05:42:50.000Z,TE AMO LOVE OF MY LIFE,joy
2022-05-20T05:42:51.000Z,GUYS WHY IS NO ONE TALKING ABOUT HOW SIMILAR FALLING AND MATILDA SOUND?!,joy
2022-05-20T05:42:51.000Z,THERE IS NO PLACE LIKE HOME HWOWBWI😭,sadness
2022-05-20T05:42:51.000Z,No bc this album is soo so good wth!!,joy
2022-05-20T05:42:51.000Z,we love you,joy
2022-05-20T05:42:51.000Z,Yessirrrrr,joy
2022-05-20T05:42:52.000Z,Quick reminder that I can design Harry's merch whenever you want :)),anger
2022-05-20T05:42:52.000Z,you better be paying for my therapy you are so sick for this album.,surpise
2022-05-20T05:42:52.000Z,i cannot possibly choose lol,joy
2022-05-20T05:42:53.000Z,io ascoltando love of my life piangendo come se non fossi in una relazione stabile da 6 anni,sadness
2022-05-20T05:42:53.000Z,Che coraggio,joy
2022-05-20T05:42:53.000Z,anyone else?,joy
2022-05-20T05:42:55.000Z,You Love a fool who knows just how to get under your skin.😶‍🌫️,joy
2022-05-20T05:42:55.000Z,I’ve been dying to scream about how good this album is for a month! This is a beautiful album. I’m in love with it!!,joy
2022-05-20T05:42:55.000Z,me after finishing matilda,joy
2022-05-20T05:42:55.000Z,HARRY STYLES’ VOCALS ≈ PURE MELTED GOLD,fear
2022-05-20T05:42:56.000Z,"I ABSOLUTELY LOVE, LOVE, LOOOOVVVVEEEE THIS ALBUM, IT’S ALREADY DOWNLOADED AND PUT ON REPEAT FOR THE REST OF THE NIGHT. 💕🏡",joy
2022-05-20T05:42:57.000Z,it’s been one of the roughest few weeks of my life. i needed this. thank you. ❤️,fear
2022-05-20T05:42:58.000Z,music for a sushi restaurant love of my life Matilda daydreaming,joy
2022-05-20T05:42:58.000Z,I LITERALLY THOUGHT THE SAME THING BYEEEE,surpise
2022-05-20T05:42:59.000Z,I’m going to bed but is so good and definitely worth the wait 🫶🏻🫶🏻,fear
2022-05-20T05:42:59.000Z,"Little Freak, Love of my life y Matilda",joy
2022-05-20T05:42:59.000Z,ROLLING STONE IS,surpise
2022-05-20T05:43:00.000Z,I WANNA TAKE A SELFIE WITH SQUISHY HARRY SO BAD,sadness
2022-05-20T05:43:00.000Z,grapejuice will end up being the most underrated track and this way I will not have a basic favourite from the album,joy
2022-05-20T05:43:00.000Z,I'M HOMEE,joy
2022-05-20T05:43:01.000Z,what's your top 3?,surpise
2022-05-20T05:43:02.000Z,"ma solo io piango per DayDreaming? No, perché io piango ogni volta che ci sono i cori.",sadness
2022-05-20T05:43:02.000Z,tonight was so fucking amazing i had the time of my life listening to with some of my best friends just vibing 🥹💓 makes me so much more grateful for them,joy
2022-05-20T05:43:02.000Z,"I don't know what kind of music is played in a sushi resturant but I've decided that 'Music for a Sushi Resturant' by Is the right music to play.(don't bully me for not going to shushi resturant,I'm Indian! :P )",fear
2022-05-20T05:43:03.000Z,Matilda Loml Little Freak Daydreaming,joy
2022-05-20T05:43:03.000Z,"Son tendencia por en Perú en estos momentos: ""Matilda"", ""LOVE OF MY LIFE"" , ""Little freak"", ""harry styles"", ""Late Night Talking"", ""Cinema"" y ""Music for a sushi restaurant""",fear
2022-05-20T05:43:03.000Z,top three songs off DayDreaming Matilda Daylight,surpise
2022-05-20T05:43:04.000Z,JAJSJSJDJSJAJAJJSJS,joy
2022-05-20T05:43:04.000Z,decided to listen to escape reality and minus Matilda it worked so :) would recommend!!!,fear
2022-05-20T05:43:05.000Z,"it’s not what I wanted to leave you behind, don’t know where you’ll land when you fly",sadness
2022-05-20T05:43:05.000Z,"Go home, get ahead, light-speed internet I don't wanna talk about the way that it was Leave America, two kids follow her I don't wanna talk about who's doin' it first",sadness
2022-05-20T05:43:06.000Z,Listening to As It Was for the millionth time like,joy
2022-05-20T05:43:06.000Z,matilda really brings out the tears tho,sadness
2022-05-20T05:43:06.000Z,MY TOP 3 1. Music for a sushi restaurant. 2. Cinema. 3. Love of my life.,joy
2022-05-20T05:43:07.000Z,app premium murah🥰 netflix 20k spotify 15k Youtube 5k viu 6bln 10k Viu we tv 15k 1th canva 15k 1th disney hotstar 20k/bln vidio vsco x scribd appmus grammarly amazone prime hbo get contact SEA Games   Safa Garam Istora NaCl Saya 29 Hybe everton JAEMIN bighit,fear
2022-05-20T05:43:06.000Z,little freak matilda daylight keep driving,fear
2022-05-20T05:43:06.000Z,indie-pop slay,surpise
2022-05-20T05:43:08.000Z,Listening to be like:,joy
2022-05-20T05:43:08.000Z,currently listening to the whole Harry's House Album,fear
2022-05-20T05:43:09.000Z,It’s almost time for new therapy,joy
2022-05-20T05:43:09.000Z,"I am, I am",joy
2022-05-20T05:43:10.000Z,amore se harry’s house è un album felice allora mi devi ripagare tutte le lacrime che ho buttato stanotte,sadness
2022-05-20T05:43:10.000Z,"My top three fav from has to be Music for a Sushi Restaurant, Love of my life, and Keep Driving",fear
2022-05-20T05:43:10.000Z,we won!,joy
2022-05-20T05:43:12.000Z,Harry wtf did u put in Matilda,sadness
2022-05-20T05:43:12.000Z,So just noticed what used to be SIGNED are now just HAND NUMBERED - All It Was Singles. I ordered signed :(,fear
2022-05-20T05:43:12.000Z,ok sorry i was listening to i'll get to this now,sadness
2022-05-20T05:43:12.000Z,go take the corona test,joy
2022-05-20T05:43:14.000Z,the emotional attachment that i have on this song 🥲,joy
2022-05-20T05:43:14.000Z,“You don’t have to be sorry for leaving and growing up” 😭😭😭😭,sadness
2022-05-20T05:43:14.000Z,what did you just call him?,joy
2022-05-20T05:43:14.000Z,Matilda Boyfriends Little freak As it was Cinema Love on my life Daydreaming Late Night talking Satellite Keep driving Grapejuice Music for a sushi restaurant Daylight ❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹,fear
2022-05-20T05:43:15.000Z,HELP,surpise
2022-05-20T05:43:15.000Z,"Harry putting Cinema right after Matilda is such a Taylor move lol, giving me track 5 and 6 vibes",fear
2022-05-20T05:43:15.000Z,LETS NOT DO THAT 😭,sadness
2022-05-20T05:43:15.000Z,the only negative thing i’d say about the song is that weird low voice over transition at 1:32 we didn’t need that.,surpise
2022-05-20T05:43:16.000Z,YOUVE GOT THE ANTIDOTE 😭😭😭,joy
2022-05-20T05:43:15.000Z,it was unavoidable,joy
2022-05-20T05:43:16.000Z,Matilda loml satellite grapejuice late night talking,sadness
2022-05-20T05:43:17.000Z,$GOOG $MTCH $FB are Interactive Media &amp; Services Companies,joy
2022-05-20T05:43:17.000Z,Welcome to Harry's House era 💛,joy
2022-05-20T05:43:17.000Z,3rd time already i won’t stop IM OBSESSED,joy
2022-05-20T05:43:17.000Z,"satellite, daylight, grapejuice",joy
2022-05-20T05:43:18.000Z,"not one bad song in this album, not one",sadness
2022-05-20T05:43:18.000Z,defines Aquarius vibez …. (I’m a Aquarius) and yea I get it,fear
2022-05-20T05:43:19.000Z,"“Daylight, you got me cursing the daylight”🎶 It’s already stuck in my head",fear
2022-05-20T05:43:19.000Z,Bro HOW you already reviewing it?! Let it settle.,sadness
2022-05-20T05:43:19.000Z,1. late night talking 2. matilda 3. as it was 4. love of my life,joy
2022-05-20T05:43:19.000Z,Love of my life Matilda Grape juice Little freak,joy
2022-05-20T05:43:19.000Z,LATE NIGHT TALKING IS A BOP. YOU CANT TELL ME OTHERWISE,sadness
2022-05-20T05:43:20.000Z,Matilda is for all the girls with daddy issues,surpise
2022-05-20T05:43:21.000Z,I'M HOME,sadness
2022-05-20T05:43:21.000Z,"love of my life, little freak, matilda and keep driving !!",fear
2022-05-20T05:43:21.000Z,Late Night Talking As It Was MFASR,sadness
2022-05-20T05:43:21.000Z,Stay green a little while You bring blue lights to dreams How louder could he be?,sadness
2022-05-20T05:43:22.000Z,1. Love Of My Life 2. Satellite 3. Matilda 4. DayDreaming,joy
2022-05-20T05:43:23.000Z,Harry Styles you talented son of a bitch you’ve done it again. This album is going to be soooo good live,fear
2022-05-20T05:43:23.000Z,Mine kind of did,joy
2022-05-20T05:43:24.000Z,"Little Freak, Love of my life, Daylight, Satellite",joy
2022-05-20T05:43:24.000Z,1. matilda 2. keep driving 3. daylight 4. late night talking 5. loml OR cinema,sadness
2022-05-20T05:43:25.000Z,RYAN delete this Boyfriends slander rn,joy
2022-05-20T05:43:26.000Z,you cannot make me choose😭,sadness
2022-05-20T05:43:27.000Z,"CONFIRMED: HARRY IS A GENIUS. HE MADE A MASTERPIECE, NOT JUST AN ALBUM AND I DONT WANT TO HEAR ANYONE SAY OTHERWISE",surpise
2022-05-20T05:43:29.000Z,currently listening to matilda 🥲,joy
2022-05-20T05:43:29.000Z,keep driving is the lead single from harry’s rom com soundtrack. change my mind.,fear
2022-05-20T05:43:29.000Z,IM HOME,sadness
2022-05-20T05:43:29.000Z,Update : Tracks 1-3 grew on me already. I love this album so much!,joy
2022-05-20T05:43:30.000Z,So we all collectively died whem Matilda played right🥹,fear
2022-05-20T05:43:30.000Z,DAYDREAMING LOVE OF MY LIFE SATELLITE MATILDA,joy
2022-05-20T05:43:31.000Z,Who has played boyfriends in reverse? What does it say at the beginning of the song?,surpise
2022-05-20T05:43:31.000Z,"The way he says “little freak, jezebel”",surpise
2022-05-20T05:43:31.000Z,Little freak Satellite Keep driving Boyfriends,fear
2022-05-20T05:43:31.000Z,amazing album. ❤ I admire you a lot and I love seeing you grow. I love you❤,joy
2022-05-20T05:43:31.000Z,LOVE OF MY LIFE BUT BABY ARE THE LOVE OF MY LiIiIiiIIIFE,joy
2022-05-20T05:43:31.000Z,so fucking good omg,joy
2022-05-20T05:43:32.000Z,"yup i knew it, it’s a BOP",fear
2022-05-20T05:43:33.000Z,1. matilda 2. little freak 3. daylight 4. keep driving 5. daydreaming,fear
2022-05-20T05:43:33.000Z,my favourite HH song could literally change at any second but for now this stands true,joy
2022-05-20T05:43:34.000Z,I'M SO FUCKING PROUD,joy
2022-05-20T05:43:34.000Z,ok but imagine daydreaming performed w a live band,surpise
2022-05-20T05:43:35.000Z,QUE BONITA BOYFRIENDS 🤧,joy
2022-05-20T05:43:35.000Z,is my safe place 💖 I'm speechless 🥺💕 I love you H✨,joy
2022-05-20T05:43:37.000Z,matilda you talk of the pain like it's all alright but I know that you feel like a piece of you is dead inside,joy
2022-05-20T05:43:38.000Z,mmm I don't know it'll grow on me,sadness
2022-05-20T05:43:37.000Z,matilda broke me.,surpise
2022-05-20T05:43:38.000Z,what a great album thank you for inviting us in your house,joy
2022-05-20T05:43:38.000Z,my top 5 are love of my life matilda little freak keep driving satellite,fear
2022-05-20T05:43:38.000Z,"matilda, little freak, and daylight",joy
2022-05-20T05:43:39.000Z,"🧸 daydream 🧸 Love the instrumental and the backing vocals, lyrically it’s lacking, good song nevertheless",joy
2022-05-20T05:43:39.000Z,I’M HOME,sadness
2022-05-20T05:43:40.000Z,"little freak, love of my life, satellite, grapejuice",joy
2022-05-20T05:43:40.000Z,"I know, right?",fear
2022-05-20T05:43:40.000Z,I’m getting delirious and need sleep. Good night,joy
2022-05-20T05:43:41.000Z,well he is cause it his actual house ya are buying to hear lol,joy
2022-05-20T05:43:41.000Z,harry styles fruit song supremacy,fear
2022-05-20T05:43:43.000Z,Top 5: -Matilda -Little freak -Love of my life -Boyfriends -As it was,surpise
2022-05-20T05:43:43.000Z,THE FACT THAT HARRY DESCRIBED 2 DAYS BEING THE WORLD GOING ROUND AND ROUND AHHHHHHHHH,fear
2022-05-20T05:43:44.000Z,But also 1.Late Night Talking 1.Music For a Sushi Restaurant 1.Satellite,joy
2022-05-20T05:43:44.000Z,music for a sushi restaurant,joy
2022-05-20T05:43:44.000Z,il fatto che ascolterò questo capolavoro a ripetizione per tutta l'estate,joy
2022-05-20T05:43:44.000Z,"I really can’t rank the songs, they are all so good, I can’t pick a fave 😭",joy
2022-05-20T05:43:45.000Z,daydreaming or love of my life!,joy
2022-05-20T05:43:45.000Z,Please follow me,sadness
2022-05-20T05:43:45.000Z,5 seconds into daydreaming and my dad goes “yup that’s the one”,fear
2022-05-20T05:43:45.000Z,"Daylight, Matilda, grapejuice",joy
2022-05-20T05:43:46.000Z,I thought little freak would be sexy and spicy but it made me sob?????,sadness
2022-05-20T05:43:46.000Z,has no skips and is a fucking masterpiece. This album hits totally different at 2:43am.,joy
2022-05-20T05:43:46.000Z,"keep driving, late night talking, daylight e matilda as maiores",sadness
2022-05-20T05:43:46.000Z,fucking sobbing in the dark to matilda rn. why did this white man read me to filth and give me therapy for 4 mins and 5 secs??????,sadness
2022-05-20T05:43:45.000Z,"daydreaming, sushi, grapejuice, lnt !!",joy
2022-05-20T05:43:47.000Z,Okay but Daylight is so good too 🥲 obsessed,joy
2022-05-20T05:43:47.000Z,i greet you in the name of,joy
2022-05-20T05:43:47.000Z,not matilda 🫠,joy
2022-05-20T05:43:47.000Z,I JUST GASPED THR BIGGEST GASP BECAUSE I REMEMBERED IS TODAY AHHHHHH,surpise
2022-05-20T05:43:47.000Z,Ummmmmmmm daydreaming- THE VOCAL RANGE?! CRYING,joy
2022-05-20T05:43:48.000Z,harry ate &amp; then some omfg he’s insane 😩,fear
2022-05-20T05:43:48.000Z,Me listening to cinema after Matilda,joy
2022-05-20T05:43:49.000Z,Boyfriends it’s sooo good,joy
2022-05-20T05:43:50.000Z,Late night talking de harry house esta de locos,sadness
2022-05-20T05:43:50.000Z,IF I WAS A BLUEBIRD I WOULD FLY TO YOU,fear
2022-05-20T05:43:49.000Z,"Me feeling sad after listening to Matilda then hearing Harry say ‘if you’re getting yourself wet for me, I guess you’re all mine’ on the next track",surpise
2022-05-20T05:43:51.000Z,harry’s house caused emotional damage,sadness
2022-05-20T05:43:52.000Z,Goodbye emotional stability. Hello 🏠💚💙,sadness
2022-05-20T05:43:52.000Z,be like 🍱 🌃🗣️ 🍇 👶 🔆🏞 🤔🎃 🥹🥲🤧 👯‍♀️🍿 🏞😴 🚗 📡 👬 ❤️🧬,joy
2022-05-20T05:43:52.000Z,which song do you want a mv for??,joy
2022-05-20T05:43:53.000Z,Album of the year,joy
2022-05-20T05:43:53.000Z,"love of my life, sattelite, late night talking, matilda",joy
2022-05-20T05:43:53.000Z,I’M HOME,sadness
2022-05-20T05:43:53.000Z,matilda to cinema got me like,joy
2022-05-20T05:43:54.000Z,HOW AM I SUPPOSED TO JAM TO CINEMA WHEN MY PARENTS ARE AROUND💀,fear
2022-05-20T05:43:54.000Z,His voice in this part it's so... AAAAH♡,fear
2022-05-20T05:43:54.000Z,Daydreaming Late night talking Matilda,sadness
2022-05-20T05:43:55.000Z,Fine line to,joy
2022-05-20T05:43:57.000Z,"satellite, matilda, love of my life",joy
2022-05-20T05:43:56.000Z,I CAN'T DO THIS TODAY NOOO,sadness
2022-05-20T05:43:56.000Z,"q buen álbum por favor, being a harry styles fan it's one of the best things I've ever done",surpise
2022-05-20T05:43:56.000Z,Yeah keep driving will definitely be on my car drive today👍🏻,fear
2022-05-20T05:43:57.000Z,"as it was, matilda, love of my life, and daylight",joy
